id, orig-N, orig-E, orig-time, basic-N, basic-E, basic-time, known-N, known-E, known-time, all_dom-N, all_dom-E, all_dom-time, fast_dom-N, fast_dom-E, fast_dom-time, dom1-N, dom1-E, dom1-time, dom2-N, dom2-E, dom2-time, dom3-N, dom3-E, dom3-time, dom4-N, dom4-E, dom4-time, dom5-N, dom5-E, dom5-time, dom_nca-N, dom_nca-E, dom_nca-time, dom_nca_full-N, dom_nca_full-E, dom_nca_full-time, dom_mixed-N, dom_mixed-E, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-E, dom_mixed_full-time
h_142, 131069, 2294338, 0.00, 130569, 2289798, 0.20, 130333, 2195393, 4.05, 130081, 2177664, 82.30, 130113, 2188868, 108.41, 130109, 2188750, 133.48, 130104, 2188587, 164.31, 130108, 2188752, 191.91, 130113, 2188868, 217.98, 130104, 2188587, 248.14, 130106, 2188972, 272.03, 130104, 2188587, 302.82, 130104, 2188617, 329.92, 130104, 2188587, 360.01
h_143, 32768, 2412833, 0.00, 32768, 2412833, 0.08, 32768, 2404317, 1.55, 32767, 2403970, 187.06, 32767, 2404218, 190.81, 32767, 2404218, 194.85, 32767, 2404218, 198.72, 32768, 2404317, 201.13, 32767, 2404218, 204.77, 32767, 2404218, 208.71, 32767, 2404218, 212.15, 32767, 2404218, 216.11, 32767, 2404218, 219.98, 32767, 2404218, 224.04
h_144, 32768, 2416672, 0.00, 32768, 2416672, 0.08, 32768, 2408228, 1.67, 32765, 2407732, 151.87, 32767, 2408098, 155.09, 32767, 2408098, 158.47, 32767, 2408098, 162.16, 32767, 2408098, 165.36, 32767, 2408098, 168.60, 32767, 2408098, 172.31, 32767, 2408098, 175.53, 32767, 2408098, 179.21, 32767, 2408098, 182.72, 32767, 2408098, 186.23
h_145, 32768, 2416820, 0.00, 32768, 2416820, 0.09, 32768, 2408190, 1.51, 32768, 2407948, 27.91, 32768, 2408190, 30.30, 32768, 2408190, 32.98, 32768, 2408190, 35.80, 32768, 2408190, 38.24, 32768, 2408190, 40.68, 32768, 2408190, 43.41, 32768, 2408190, 45.85, 32768, 2408190, 48.75, 32768, 2408190, 51.62, 32768, 2408190, 54.48
h_146, 131071, 2322563, 0.00, 130160, 2288810, 0.20, 96678, 1190002, 3.98, 34905, 148820, 27.01, 34934, 149003, 48.66, 35006, 149444, 67.30, 35217, 150814, 86.98, 34934, 149003, 108.43, 34934, 149003, 130.14, 34934, 149003, 152.24, 34934, 149004, 173.26, 34934, 149003, 195.01, 35896, 157199, 215.22, 34934, 149003, 237.03
h_147, 32768, 2422154, 0.00, 32592, 2418187, 0.10, 32588, 2417389, 1.81, 32588, 2417355, 15.30, 32588, 2417389, 18.48, 32588, 2417389, 21.80, 32588, 2417389, 25.15, 32588, 2417389, 28.22, 32588, 2417389, 31.30, 32588, 2417389, 34.58, 32588, 2417389, 37.31, 32588, 2417389, 40.66, 32588, 2417389, 44.22, 32588, 2417389, 47.54
h_148, 432535, 2038645, 0.00, 408231, 2000993, 0.87, 91817, 336100, 2.86, 91817, 336100, 21.25, 91817, 336100, 23.91, 91817, 336100, 26.77, 91817, 336100, 29.71, 91817, 336100, 32.40, 91817, 336100, 35.10, 91817, 336100, 37.90, 91817, 336100, 40.36, 91817, 336100, 43.29, 91817, 336100, 46.29, 91817, 336100, 49.20
h_149, 131071, 2340382, 0.00, 130213, 2313856, 0.20, 98422, 1235631, 4.33, 35048, 150979, 29.41, 35124, 151462, 52.78, 35181, 151948, 73.90, 35453, 153330, 96.95, 35124, 151462, 119.66, 35124, 151462, 142.21, 35124, 151462, 164.90, 35124, 151463, 187.70, 35124, 151462, 210.31, 35930, 158514, 232.03, 35124, 151462, 255.07
h_150, 65536, 2456589, 0.00, 65536, 2456589, 0.11, 65536, 2350296, 2.77, 65494, 2336553, 39.11, 65495, 2346664, 51.91, 65495, 2346664, 63.27, 65495, 2346664, 76.88, 65495, 2346664, 89.90, 65495, 2346664, 102.92, 65495, 2346664, 115.89, 65495, 2347705, 125.53, 65495, 2346664, 138.73, 65495, 2346706, 150.39, 65495, 2346664, 163.66
h_151, 65536, 2457973, 0.00, 65536, 2457973, 0.11, 65536, 2351158, 2.77, 65478, 2335265, 39.18, 65479, 2345997, 56.11, 65478, 2345951, 71.87, 65478, 2345951, 88.64, 65479, 2346036, 105.28, 65479, 2345997, 122.42, 65478, 2345951, 142.27, 65478, 2347202, 156.33, 65478, 2345951, 175.59, 65478, 2346032, 192.17, 65478, 2345951, 211.58
h_152, 65536, 2458355, 0.00, 65535, 2458351, 0.13, 65532, 2351854, 2.46, 65456, 2336233, 37.71, 65458, 2346369, 53.48, 65457, 2346321, 68.15, 65457, 2346321, 86.89, 65458, 2346377, 102.66, 65458, 2346369, 118.34, 65457, 2346321, 136.46, 65457, 2347401, 149.03, 65457, 2346321, 167.27, 65457, 2346388, 182.53, 65457, 2346321, 200.63
h_153, 32768, 2554765, 0.00, 32768, 2554765, 0.09, 32768, 2531231, 1.80, 32766, 2530340, 24.85, 32766, 2531048, 29.41, 32766, 2531048, 34.10, 32766, 2531048, 38.39, 32766, 2531048, 43.20, 32766, 2531048, 48.07, 32766, 2531048, 53.09, 32766, 2531048, 57.56, 32766, 2531048, 62.75, 32766, 2531048, 67.70, 32766, 2531048, 72.81
h_154, 32768, 2556720, 0.00, 32768, 2556720, 0.11, 32768, 2533362, 1.67, 32767, 2532371, 87.00, 32767, 2533227, 91.70, 32767, 2533227, 96.64, 32767, 2533227, 101.35, 32767, 2533227, 106.26, 32767, 2533227, 111.31, 32767, 2533227, 116.59, 32767, 2533227, 120.88, 32767, 2533227, 126.41, 32767, 2533228, 130.61, 32767, 2533227, 136.02
h_155, 131071, 2459701, 0.00, 130854, 2457829, 0.20, 130653, 2335334, 4.22, 130306, 2310151, 88.67, 130366, 2325882, 113.94, 130355, 2325557, 142.19, 130346, 2325346, 175.25, 130359, 2325715, 201.17, 130366, 2325882, 227.10, 130346, 2325347, 260.17, 130347, 2325999, 288.27, 130346, 2325347, 322.14, 130346, 2325384, 354.07, 130346, 2325347, 387.80
h_156, 32768, 2558829, 0.00, 32768, 2558829, 0.09, 32768, 2536077, 1.95, 32768, 2535323, 25.64, 32768, 2536076, 29.52, 32768, 2536076, 33.31, 32768, 2536076, 37.02, 32768, 2536076, 40.53, 32768, 2536076, 44.04, 32768, 2536076, 48.02, 32768, 2536077, 50.88, 32768, 2536076, 54.86, 32768, 2536076, 58.71, 32768, 2536076, 62.62
h_157, 281903, 2312497, 0.00, 84913, 797699, 13.88, 25953, 97379, 111.72, 24280, 79786, 208.64, 24498, 80816, 307.96, 24400, 80240, 409.40, 24280, 79786, 509.95, 24280, 79786, 609.75, 24498, 80816, 708.22, 24280, 79786, 810.14, 24280, 79786, 910.46, 24280, 79786, 1007.95, 24280, 79787, 1104.66, 24280, 79786, 1198.84
h_158, 32768, 2614043, 0.00, 32691, 2612131, 0.10, 32682, 2610942, 1.44, 32680, 2610644, 18.30, 32680, 2610682, 23.50, 32680, 2610682, 28.90, 32680, 2610682, 34.41, 32680, 2610682, 39.61, 32680, 2610682, 44.88, 32680, 2610682, 50.91, 32680, 2610687, 54.49, 32680, 2610682, 60.19, 32680, 2610682, 65.58, 32680, 2610682, 71.11
h_159, 32768, 2621362, 0.00, 32677, 2619916, 0.10, 32670, 2618780, 2.05, 32670, 2618727, 16.83, 32670, 2618780, 20.04, 32670, 2618780, 23.59, 32670, 2618780, 27.06, 32670, 2618780, 30.30, 32670, 2618780, 33.55, 32670, 2618780, 37.06, 32670, 2618780, 39.98, 32670, 2618780, 43.65, 32670, 2618780, 47.15, 32670, 2618780, 50.87
h_160, 65536, 2593066, 0.00, 65536, 2593066, 0.12, 65536, 2470685, 1.76, 65136, 2440766, 16.14, 65136, 2440854, 25.49, 65136, 2440854, 34.02, 65136, 2440854, 43.04, 65136, 2440854, 52.34, 65136, 2440854, 61.06, 65136, 2440854, 70.28, 65136, 2441071, 78.20, 65136, 2440854, 87.38, 65137, 2441004, 94.63, 65136, 2440854, 103.74
h_161, 32768, 2684883, 0.00, 32768, 2684883, 0.13, 32768, 2684883, 3.05, 32768, 2684883, 44.55, 32768, 2684883, 49.24, 32768, 2684883, 54.15, 32768, 2684883, 58.85, 32768, 2684883, 63.38, 32768, 2684883, 68.23, 32768, 2684883, 73.39, 32768, 2684883, 76.97, 32768, 2684883, 81.91, 32768, 2684883, 86.72, 32768, 2684883, 91.72
h_162, 131072, 2587747, 0.00, 131072, 2587747, 0.16, 128, 1658, 1.23, 8, 16, 2.60, 8, 16, 3.97, 8, 16, 5.25, 8, 16, 6.62, 8, 16, 7.88, 8, 16, 9.24, 8, 16, 10.70, 8, 16, 12.05, 8, 16, 13.47, 8, 16, 14.90, 8, 16, 16.28
h_163, 32768, 2696696, 0.00, 32768, 2696696, 0.09, 32768, 2638149, 2.98, 32763, 2633282, 22.80, 32763, 2637097, 30.74, 32763, 2637097, 37.98, 32763, 2637097, 46.42, 32763, 2637097, 54.38, 32763, 2637097, 62.41, 32763, 2637097, 70.80, 32763, 2637480, 76.92, 32763, 2637097, 85.55, 32763, 2637107, 93.30, 32763, 2637097, 102.17
h_164, 131072, 2620644, 0.00, 130663, 2614061, 0.20, 128794, 2260493, 8.26, 112625, 1445560, 280.92, 113334, 1496912, 482.04, 113505, 1501039, 625.54, 113166, 1491420, 855.81, 113076, 1489663, 1058.02, 113334, 1496912, 1256.27, 113076, 1489666, 1473.85, 113095, 1494362, 1652.18, 113076, 1489666, 1859.84, 113844, 1515626, 2014.77, 113076, 1489663, 2232.39
h_165, 131072, 2622100, 0.00, 130969, 2620941, 0.22, 130815, 2459629, 5.47, 130430, 2423079, 114.29, 130496, 2446320, 148.91, 130477, 2445831, 181.81, 130469, 2445496, 221.21, 130481, 2445950, 259.01, 130496, 2446320, 294.02, 130468, 2445462, 336.55, 130468, 2447042, 370.26, 130468, 2445462, 411.95, 130470, 2445643, 447.52, 130468, 2445462, 489.89
h_166, 65536, 2728370, 0.00, 57452, 2124246, 2.93, 57452, 2124246, 5.59, 57452, 2124246, 10.35, 57452, 2124246, 13.46, 57452, 2124246, 16.60, 57452, 2124246, 19.67, 57452, 2124246, 22.86, 57452, 2124246, 26.17, 57452, 2124246, 29.40, 57452, 2124246, 32.48, 57452, 2124246, 35.83, 57452, 2124246, 39.12, 57452, 2124246, 42.39
h_167, 65536, 2731506, 0.00, 57531, 2126614, 2.79, 57531, 2126614, 5.50, 57531, 2126614, 10.44, 57531, 2126614, 13.52, 57531, 2126614, 16.69, 57531, 2126614, 19.79, 57531, 2126614, 23.02, 57531, 2126614, 26.28, 57531, 2126614, 29.58, 57531, 2126614, 32.83, 57531, 2126614, 36.03, 57531, 2126614, 39.28, 57531, 2126614, 42.56
h_168, 32768, 2794794, 0.00, 32746, 2794370, 0.10, 32741, 2793462, 1.98, 32739, 2793273, 20.38, 32739, 2793303, 25.48, 32739, 2793303, 30.19, 32739, 2793303, 36.91, 32739, 2793303, 41.99, 32739, 2793303, 47.13, 32739, 2793303, 52.66, 32739, 2793303, 57.75, 32739, 2793303, 63.25, 32739, 2793303, 68.79, 32739, 2793303, 74.37
h_169, 32768, 2808603, 0.00, 32723, 2807547, 0.10, 32720, 2806703, 1.32, 32719, 2806553, 27.14, 32720, 2806703, 29.80, 32720, 2806703, 32.89, 32720, 2806703, 36.02, 32720, 2806703, 38.71, 32720, 2806703, 41.44, 32720, 2806703, 44.61, 32720, 2806703, 47.14, 32720, 2806703, 50.50, 32720, 2806703, 53.67, 32720, 2806703, 56.97
h_170, 32768, 2838628, 0.00, 29712, 2409626, 1.66, 29712, 2409626, 3.30, 29712, 2409626, 7.73, 29712, 2409626, 9.80, 29712, 2409626, 11.90, 29712, 2409626, 13.93, 29712, 2409626, 16.03, 29712, 2409626, 18.09, 29712, 2409626, 20.27, 29712, 2409626, 22.30, 29712, 2409626, 24.35, 29712, 2409626, 26.43, 29712, 2409626, 28.60
h_171, 131072, 2741624, 0.00, 130027, 2695663, 0.22, 114429, 1720777, 8.78, 59655, 381011, 88.15, 59997, 384689, 159.41, 60453, 389150, 217.02, 60668, 390255, 289.44, 59981, 384528, 360.82, 59997, 384689, 434.67, 59981, 384528, 508.82, 59982, 384639, 579.92, 59981, 384528, 651.86, 62256, 412884, 715.75, 59981, 384528, 788.99
h_172, 32768, 2840800, 0.00, 29740, 2413360, 1.67, 29740, 2413360, 3.18, 29740, 2413360, 7.75, 29740, 2413360, 9.80, 29740, 2413360, 11.90, 29740, 2413360, 14.13, 29740, 2413360, 16.37, 29740, 2413360, 18.43, 29740, 2413360, 20.82, 29740, 2413360, 22.89, 29740, 2413360, 25.23, 29740, 2413360, 27.29, 29740, 2413360, 29.40
h_173, 32768, 2843144, 0.00, 29795, 2420962, 1.76, 29795, 2420962, 3.41, 29795, 2420962, 7.99, 29795, 2420962, 10.12, 29795, 2420962, 12.19, 29795, 2420962, 14.30, 29795, 2420962, 16.57, 29795, 2420962, 18.61, 29795, 2420962, 20.70, 29795, 2420962, 22.95, 29795, 2420962, 25.13, 29795, 2420962, 27.28, 29795, 2420962, 29.40
h_174, 131072, 2754294, 0.00, 130067, 2701388, 0.22, 114972, 1738436, 8.94, 59822, 382961, 96.46, 60163, 386690, 171.21, 60729, 391767, 231.67, 60853, 392613, 303.53, 60153, 386584, 378.17, 60163, 386690, 451.31, 60153, 386584, 528.15, 60153, 386679, 603.14, 60153, 386584, 678.62, 62315, 414013, 745.95, 60153, 386584, 820.67
h_175, 131072, 2757784, 0.00, 130914, 2754523, 0.21, 129745, 2400417, 6.12, 109381, 1407444, 162.91, 109675, 1419305, 275.94, 109835, 1424406, 363.44, 109772, 1422489, 483.09, 109636, 1418339, 597.47, 109675, 1419305, 713.94, 109636, 1418339, 833.86, 109653, 1420185, 938.09, 109636, 1418339, 1054.88, 110595, 1453681, 1150.88, 109636, 1418339, 1271.73
h_176, 131072, 2777076, 0.00, 130970, 2775756, 0.20, 129890, 2424988, 7.02, 109384, 1405713, 160.65, 109615, 1416086, 279.44, 109878, 1423217, 368.24, 109735, 1419982, 487.05, 109584, 1415689, 605.56, 109615, 1416086, 725.94, 109584, 1415689, 846.71, 109604, 1417763, 954.21, 109584, 1415689, 1071.79, 110561, 1452700, 1172.36, 109584, 1415689, 1294.16
h_177, 131072, 2784435, 0.00, 130955, 2781917, 0.19, 129790, 2429818, 6.70, 108882, 1404355, 160.08, 109131, 1416178, 280.86, 109387, 1423042, 364.47, 109462, 1424211, 488.02, 109108, 1415439, 606.85, 109131, 1416178, 723.73, 109108, 1415439, 847.89, 109157, 1417976, 959.08, 109108, 1415439, 1078.96, 110118, 1451932, 1178.52, 109108, 1415439, 1297.48
h_178, 131072, 2785982, 0.00, 131040, 2785640, 0.23, 130916, 2573723, 4.77, 130246, 2509966, 109.95, 130302, 2545113, 148.63, 130283, 2544498, 191.16, 130276, 2544237, 239.85, 130288, 2544795, 285.41, 130302, 2545113, 326.63, 130275, 2544199, 377.55, 130279, 2548626, 413.20, 130275, 2544199, 464.66, 130276, 2544823, 506.29, 130275, 2544199, 559.51
h_179, 131072, 2921009, 0.00, 130768, 2907824, 0.21, 119530, 2057654, 5.95, 53179, 308205, 59.12, 53224, 308766, 109.38, 53374, 309881, 152.66, 53795, 313698, 203.62, 53224, 308766, 257.20, 53224, 308766, 309.76, 53224, 308766, 360.12, 53225, 308793, 409.75, 53224, 308766, 460.50, 54651, 325839, 508.30, 53224, 308766, 559.82
h_180, 131072, 2949960, 0.00, 131060, 2949843, 0.22, 130986, 2695470, 3.86, 129634, 2627848, 39.36, 129643, 2632512, 63.95, 129636, 2632240, 85.75, 129637, 2632301, 112.53, 129636, 2632240, 139.07, 129643, 2632512, 164.48, 129636, 2632240, 191.74, 129636, 2636062, 212.24, 129636, 2632240, 239.69, 129648, 2633332, 262.45, 129636, 2632240, 291.40
h_181, 131072, 2950732, 0.00, 131059, 2950586, 0.23, 131013, 2696403, 3.54, 129763, 2633862, 43.23, 129772, 2638665, 67.70, 129771, 2638514, 90.27, 129765, 2638388, 120.95, 129764, 2638324, 147.59, 129772, 2638665, 172.98, 129764, 2638324, 202.42, 129764, 2641884, 223.18, 129764, 2638324, 252.80, 129772, 2639256, 278.06, 129764, 2638324, 309.12
h_182, 131072, 2951641, 0.00, 131058, 2951505, 0.21, 131007, 2697263, 3.25, 129717, 2633212, 39.90, 129721, 2637543, 64.22, 129725, 2637665, 84.15, 129718, 2637423, 108.44, 129718, 2637423, 133.82, 129721, 2637543, 159.28, 129718, 2637423, 186.89, 129719, 2641163, 206.58, 129718, 2637423, 234.05, 129726, 2638375, 257.32, 129718, 2637423, 285.39
h_183, 131072, 3115621, 0.00, 131072, 3115621, 0.23, 131029, 2963971, 1.73, 126958, 2771517, 17.63, 126958, 2771518, 30.42, 126958, 2771518, 40.45, 126959, 2771570, 54.49, 126958, 2771518, 67.66, 126958, 2771518, 80.42, 126958, 2771518, 93.67, 126958, 2771518, 106.44, 126958, 2771518, 119.64, 126960, 2771787, 131.99, 126958, 2771518, 145.23
h_184, 32768, 3221596, 0.00, 32768, 3221596, 0.13, 32768, 3221596, 3.70, 32768, 3221596, 47.31, 32768, 3221596, 52.78, 32768, 3221596, 58.89, 32768, 3221596, 64.73, 32768, 3221596, 70.09, 32768, 3221596, 75.73, 32768, 3221596, 81.66, 32768, 3221596, 85.84, 32768, 3221596, 91.36, 32768, 3221596, 97.12, 32768, 3221596, 103.05
h_185, 32768, 3222505, 0.00, 32768, 3222505, 0.18, 32768, 3222505, 3.86, 32768, 3222505, 48.33, 32768, 3222505, 53.86, 32768, 3222505, 59.74, 32768, 3222505, 65.86, 32768, 3222505, 71.55, 32768, 3222505, 77.20, 32768, 3222505, 83.58, 32768, 3222505, 88.23, 32768, 3222505, 93.94, 32768, 3222505, 99.60, 32768, 3222505, 105.81
h_186, 566326, 2770690, 0.00, 549251, 2745294, 1.11, 96919, 354849, 3.47, 96919, 354849, 24.02, 96919, 354849, 27.21, 96919, 354849, 30.85, 96919, 354849, 34.61, 96919, 354849, 37.97, 96919, 354849, 41.38, 96919, 354849, 45.09, 96919, 354849, 48.52, 96919, 354849, 52.38, 96919, 354849, 56.29, 96919, 354849, 60.20
h_187, 131072, 3225441, 0.00, 131072, 3225441, 0.17, 516, 9108, 1.57, 9, 18, 3.64, 9, 18, 5.81, 9, 18, 7.91, 9, 18, 9.88, 9, 18, 11.87, 9, 18, 13.96, 9, 18, 15.99, 9, 18, 18.17, 9, 18, 20.19, 9, 18, 22.33, 9, 18, 24.47
h_188, 262140, 3100200, 0.00, 163662, 1189436, 8.39, 163662, 1189436, 14.00, 163662, 1189436, 21.61, 163662, 1189436, 27.71, 163662, 1189436, 34.19, 163655, 1189392, 40.55, 163662, 1189436, 47.03, 163662, 1189436, 53.27, 163662, 1189436, 59.83, 163662, 1189436, 66.81, 163662, 1189436, 73.44, 163644, 1189340, 80.10, 163644, 1189340, 87.17
h_189, 262141, 3100310, 0.00, 163839, 1191914, 8.17, 163839, 1191914, 13.98, 163823, 1191802, 21.44, 163839, 1191914, 28.11, 163823, 1191802, 34.54, 163839, 1191914, 41.35, 163839, 1191914, 47.43, 163832, 1191870, 54.23, 163839, 1191914, 61.07, 163801, 1191726, 67.91, 163839, 1191914, 74.55, 163839, 1191914, 81.04, 163839, 1191914, 87.90
h_190, 131072, 3244452, 0.00, 131072, 3244452, 0.20, 3657, 86742, 4.70, 8, 16, 12.97, 8, 16, 20.57, 8, 16, 28.46, 8, 16, 36.36, 8, 16, 44.31, 8, 16, 52.36, 8, 16, 60.04, 8, 16, 67.94, 8, 16, 76.07, 8, 16, 84.13, 8, 16, 92.21
h_191, 131072, 3275806, 0.00, 131072, 3275806, 0.18, 4513, 111314, 5.60, 4, 8, 14.47, 4, 8, 23.27, 4, 8, 32.26, 4, 8, 40.48, 4, 8, 49.19, 4, 8, 57.90, 4, 8, 66.48, 4, 8, 75.02, 4, 8, 83.55, 4, 8, 91.89, 4, 8, 100.91
h_192, 32768, 3726392, 0.00, 32550, 3693014, 2.57, 32550, 3693014, 4.38, 32550, 3693014, 11.67, 32550, 3693014, 14.83, 32550, 3693014, 18.78, 32550, 3693014, 21.15, 32550, 3693014, 23.54, 32550, 3693014, 26.15, 32550, 3693014, 28.68, 32550, 3693014, 31.05, 32550, 3693014, 33.79, 32550, 3693014, 36.35, 32550, 3693014, 38.93
h_193, 32768, 3734348, 0.00, 32563, 3702362, 2.56, 32563, 3702362, 4.36, 32563, 3702362, 11.76, 32563, 3702362, 14.23, 32563, 3702362, 16.72, 32563, 3702362, 19.28, 32563, 3702362, 21.77, 32563, 3702362, 25.45, 32563, 3702362, 28.00, 32563, 3702362, 30.46, 32563, 3702362, 33.21, 32563, 3702362, 36.52, 32563, 3702362, 40.69
h_194, 4096, 4194304, 0.00, 4096, 4194304, 1.15, 4096, 4194304, 12.52, 4096, 4194304, 181.54, 4096, 4194304, 202.04, 4096, 4194304, 222.93, 4096, 4194304, 244.15, 4096, 4194304, 264.72, 4096, 4194304, 285.40, 4096, 4194304, 306.72, 4096, 4194304, 319.02, 4096, 4194304, 340.12, 4096, 4194304, 361.32, 4096, 4194304, 383.22
h_195, 4096, 4194304, 0.00, 4096, 4194304, 1.40, 4096, 4194304, 12.64, 4096, 4194304, 180.84, 4096, 4194304, 201.31, 4096, 4194304, 222.97, 4096, 4194304, 244.02, 4096, 4194304, 264.87, 4096, 4194304, 285.80, 4096, 4194304, 307.69, 4096, 4194304, 320.39, 4096, 4194304, 342.12, 4096, 4194304, 363.55, 4096, 4194304, 385.52
h_196, 8192, 4194304, 0.00, 8192, 4194304, 1.40, 8192, 4194304, 10.58, 8192, 4194304, 53.98, 8192, 4194304, 67.82, 8192, 4194304, 81.66, 8192, 4194304, 95.08, 8192, 4194304, 108.50, 8192, 4194304, 122.02, 8192, 4194304, 135.79, 8192, 4194304, 144.95, 8192, 4194304, 158.91, 8192, 4194304, 172.64, 8192, 4194304, 186.08
h_197, 8192, 4194304, 0.00, 8192, 4194304, 1.27, 8192, 4194304, 10.89, 8192, 4194304, 54.17, 8192, 4194304, 67.97, 8192, 4194304, 81.92, 8192, 4194304, 95.27, 8192, 4194304, 108.81, 8192, 4194304, 122.41, 8192, 4194304, 136.26, 8192, 4194304, 145.42, 8192, 4194304, 159.06, 8192, 4194304, 172.63, 8192, 4194304, 186.07
h_198, 962897, 4419758, 0.00, 887706, 4300594, 2.46, 232674, 851805, 7.49, 232674, 851805, 69.29, 232674, 851805, 76.17, 232674, 851805, 83.63, 232674, 851805, 90.85, 232674, 851805, 97.89, 232674, 851805, 104.61, 232674, 851805, 112.19, 232674, 851805, 118.43, 232674, 851805, 126.09, 232674, 851805, 133.34, 232674, 851805, 141.16
h_199, 875713, 5105039, 0.00, 196078, 1756279, 3.25, 4161, 25256, 6.81, 3055, 13224, 14.02, 3125, 13650, 19.55, 3143, 13738, 25.61, 3076, 13382, 31.50, 3076, 13382, 36.97, 3125, 13650, 42.05, 3076, 13382, 48.03, 3076, 13384, 53.97, 3076, 13382, 59.97, 3077, 13392, 65.99, 3076, 13382, 72.16
h_200, 2394385, 5021410, 0.00, 122, 261, 17.27, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.39, 12, 24, 17.40, 12, 24, 17.40, 12, 24, 17.40, 12, 24, 17.40
