id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
h_066, 16357, 119886, 0.00, 15159, 114493, 0.01, 11023, 70020, 0.21, 8242, 40788, 1.20, 8242, 40793, 2.03, 10337, 66643, 2.47, 11884, 78847, 2.72, 11778, 78078, 3.00, 8366, 50741, 3.41, 15159, 114493, 3.43, 14735, 97868, 3.54, 15159, 114493, 3.56, 15159, 114493, 3.58
h_067, 8191, 138733, 0.00, 7974, 135505, 0.01, 7622, 110477, 0.29, 6827, 76464, 7.69, 7002, 85833, 11.92, 7522, 114647, 12.23, 7425, 108532, 12.63, 7460, 115312, 13.07, 6969, 96401, 13.94, 7974, 135505, 13.95, 7922, 108132, 14.37, 7974, 135505, 14.38, 7974, 135505, 14.38
h_068, 25678, 121390, 0.00, 24284, 119261, 0.02, 5397, 19780, 0.06, 5397, 19780, 0.38, 5397, 19780, 0.44, 24284, 119261, 0.47, 5397, 19780, 3.88, 24282, 119250, 25.64, 24280, 119246, 175.77, 24284, 119261, 175.80, 22036, 87414, 192.65, 24284, 119261, 192.66, 24284, 119261, 192.68
h_069, 8187, 156904, 0.00, 8118, 156328, 0.01, 8033, 143696, 0.31, 7917, 138586, 3.66, 7923, 139958, 5.79, 8023, 153881, 5.91, 8017, 153567, 6.08, 8016, 153716, 6.18, 7962, 152599, 6.43, 8118, 156328, 6.44, 8106, 147462, 6.81, 8118, 156328, 6.82, 8118, 156328, 6.83
h_070, 8192, 168293, 0.00, 8192, 168293, 0.01, 8192, 168293, 0.09, 8192, 168293, 2.78, 8192, 168293, 2.91, 8192, 168293, 2.92, 8192, 168293, 2.94, 8192, 168293, 2.96, 8192, 168293, 4.01, 8192, 168293, 4.02, 8192, 168293, 4.55, 8192, 168293, 4.56, 8192, 168293, 4.57
h_071, 8192, 168714, 0.00, 8185, 168612, 0.01, 8131, 143821, 0.17, 6846, 85142, 3.87, 6886, 86866, 6.77, 7412, 120147, 7.58, 7210, 112321, 8.54, 7548, 136140, 8.74, 6918, 103787, 9.12, 8185, 168612, 9.14, 8185, 143404, 9.23, 8185, 168612, 9.25, 8185, 168612, 9.26
h_072, 32078, 149020, 0.00, 29907, 145557, 0.02, 7308, 26795, 0.08, 7308, 26795, 0.54, 7308, 26795, 0.61, 29907, 145557, 0.65, 7308, 26795, 4.98, 29898, 145515, 39.91, 29902, 145527, 190.04, 29907, 145557, 190.07, 26878, 106231, 203.52, 29907, 145557, 203.56, 29907, 145557, 203.59
h_073, 16362, 166938, 0.00, 14889, 158137, 0.01, 14486, 145950, 0.42, 14201, 141104, 10.03, 14341, 143768, 12.20, 14631, 154808, 12.30, 14588, 154744, 12.45, 14634, 155300, 12.73, 14546, 154066, 14.06, 14889, 158137, 14.07, 14738, 149831, 16.05, 14889, 158137, 16.07, 14889, 158137, 16.09
h_074, 16370, 169955, 0.00, 14826, 156883, 0.01, 10383, 85143, 0.73, 6802, 40000, 4.88, 6988, 41743, 7.42, 10369, 85776, 7.92, 9711, 76766, 8.44, 9738, 79140, 8.80, 7280, 54760, 9.29, 14826, 156883, 9.31, 14126, 120413, 9.44, 14826, 156883, 9.45, 14826, 156883, 9.47
h_075, 34978, 169522, 0.00, 33733, 167746, 0.03, 6272, 22917, 0.08, 6272, 22917, 0.49, 6272, 22917, 0.57, 33733, 167746, 0.61, 6272, 22917, 6.07, 33733, 167746, 28.44, 33733, 167746, 128.55, 33733, 167746, 128.59, 30940, 123982, 155.83, 33733, 167746, 155.87, 33733, 167746, 155.91
h_076, 36705, 170621, 0.00, 34231, 166748, 0.04, 8543, 31076, 0.14, 8543, 31076, 1.07, 8543, 31076, 1.21, 34231, 166748, 1.28, 8543, 31076, 7.12, 34229, 166739, 33.67, 34231, 166748, 133.74, 34231, 166748, 133.77, 30843, 121624, 156.75, 34231, 166748, 156.78, 34231, 166748, 156.81
h_077, 62586, 147892, 0.00, 8094, 44445, 0.03, 8083, 44392, 0.07, 8083, 44392, 0.74, 8083, 44392, 0.81, 8094, 44445, 0.82, 8094, 44445, 0.83, 8094, 44445, 0.84, 8094, 44445, 1.18, 8094, 44445, 1.18, 8091, 44437, 1.74, 8094, 44445, 1.75, 8094, 44445, 1.76
h_078, 8191, 204075, 0.00, 8180, 203963, 0.01, 8175, 199081, 0.17, 8160, 198079, 2.86, 8168, 198713, 3.55, 8171, 203652, 3.65, 8170, 203592, 3.78, 8166, 203491, 3.99, 8164, 203395, 4.26, 8180, 203963, 4.27, 8180, 200641, 4.72, 8180, 203963, 4.73, 8180, 203963, 4.74
h_079, 16382, 216334, 0.00, 16017, 213524, 0.02, 15858, 198257, 0.33, 15653, 192515, 8.81, 15717, 195516, 11.38, 15892, 211004, 11.49, 15873, 210602, 11.71, 15876, 210971, 11.96, 15816, 209966, 12.90, 16017, 213524, 12.93, 15969, 202507, 14.27, 16017, 213524, 14.29, 16017, 213524, 14.31
h_080, 24759, 227991, 0.00, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11, 5, 10, 0.11
h_081, 32662, 224254, 0.00, 23933, 141500, 0.30, 23896, 141300, 0.56, 23882, 141172, 0.99, 23868, 141130, 1.53, 23891, 141296, 1.92, 23896, 141292, 2.31, 23894, 141256, 2.69, 23874, 141150, 2.98, 23878, 141124, 3.35, 23898, 141256, 3.75, 23897, 141342, 4.28, 23914, 141374, 4.60
h_082, 48665, 222764, 0.00, 44735, 216441, 0.04, 11877, 43419, 0.12, 11877, 43419, 0.94, 11877, 43419, 1.07, 44735, 216441, 1.12, 11877, 43419, 10.00, 44733, 216432, 44.33, 44733, 216432, 194.51, 44735, 216441, 194.56, 39930, 156970, 221.34, 44735, 216441, 221.38, 44735, 216441, 221.41
h_083, 32735, 256256, 0.00, 30893, 247080, 0.03, 24661, 164765, 0.40, 19872, 108095, 3.26, 19876, 108147, 5.88, 23937, 168834, 6.96, 25176, 179877, 7.58, 25098, 179052, 8.21, 20139, 133793, 9.32, 30893, 247080, 9.35, 30078, 210591, 9.56, 30893, 247080, 9.59, 30893, 247080, 9.62
h_084, 16383, 273584, 0.00, 14952, 243441, 0.02, 10832, 114331, 0.76, 6505, 42475, 7.76, 6897, 47334, 13.01, 10801, 108572, 14.63, 9620, 89858, 19.49, 13566, 202829, 19.98, 7004, 59081, 20.75, 14952, 243441, 20.78, 14442, 177810, 21.15, 14952, 243441, 21.18, 14952, 243441, 21.20
h_085, 16384, 283794, 0.00, 16363, 283600, 0.02, 16306, 253838, 0.37, 16009, 239064, 4.50, 16023, 243929, 7.72, 16189, 278130, 7.99, 16163, 277131, 8.33, 16112, 275472, 8.65, 16033, 273477, 9.46, 16363, 283600, 9.48, 16353, 251196, 9.73, 16363, 283600, 9.76, 16363, 283600, 9.79
h_086, 8192, 295951, 0.00, 8173, 295758, 0.01, 8173, 294698, 0.15, 8171, 294479, 34.56, 8171, 294611, 35.31, 8171, 295673, 35.39, 8171, 295673, 35.49, 8171, 295673, 35.60, 8171, 295673, 36.00, 8173, 295758, 36.01, 8173, 294907, 45.62, 8173, 295758, 45.63, 8173, 295758, 45.64
h_087, 58960, 269439, 0.00, 54119, 261749, 0.05, 14650, 53593, 0.15, 14650, 53593, 1.19, 14650, 53593, 1.36, 54117, 261736, 1.51, 14650, 53593, 17.48, 54109, 261694, 128.05, 54119, 261749, 228.19, 54119, 261749, 228.24, 48377, 189934, 284.19, 54119, 261749, 284.23, 54119, 261749, 284.27
h_088, 60892, 286474, 0.00, 57367, 281017, 0.05, 12900, 47422, 0.15, 12900, 47422, 1.19, 12900, 47422, 1.34, 57367, 281017, 1.41, 12900, 47422, 15.40, 57364, 281003, 108.23, 57362, 280995, 258.54, 57367, 281017, 258.62, 51891, 205612, 312.69, 57367, 281017, 312.74, 57367, 281017, 312.79
h_089, 8192, 358201, 0.00, 8192, 358201, 0.01, 8192, 351705, 0.34, 8191, 351194, 10.65, 8191, 351643, 11.56, 8192, 358201, 11.60, 8191, 358145, 11.68, 8191, 358145, 11.80, 8191, 358145, 12.30, 8192, 358201, 12.31, 8192, 353992, 17.29, 8192, 358201, 17.30, 8192, 358201, 17.32
h_090, 16382, 353824, 0.00, 16220, 352445, 0.02, 16197, 349054, 0.35, 16179, 348277, 4.27, 16179, 348541, 6.04, 16198, 351835, 6.18, 16201, 351934, 6.36, 16202, 351987, 6.48, 16193, 351704, 6.97, 16220, 352445, 6.99, 16216, 350069, 8.84, 16220, 352445, 8.86, 16220, 352445, 8.88
h_091, 16384, 354031, 0.00, 16220, 352560, 0.03, 16200, 349181, 0.38, 16196, 348692, 3.62, 16196, 349039, 4.54, 16201, 352160, 4.67, 16206, 352248, 4.79, 16206, 352248, 4.91, 16198, 352096, 5.40, 16220, 352560, 5.42, 16220, 350144, 6.33, 16220, 352560, 6.35, 16220, 352560, 6.37
h_092, 63674, 306833, 0.00, 61115, 302870, 0.05, 11959, 43682, 0.16, 11959, 43682, 1.10, 11959, 43682, 1.25, 61115, 302870, 1.33, 11959, 43682, 16.95, 61112, 302857, 122.56, 61115, 302870, 222.77, 61115, 302870, 222.85, 55900, 223421, 287.49, 61115, 302870, 287.54, 61115, 302870, 287.59
h_093, 32748, 363878, 0.00, 31835, 357988, 0.03, 30418, 296031, 0.63, 29423, 271969, 9.50, 29537, 278550, 14.26, 30816, 341931, 14.93, 30641, 340423, 15.70, 30355, 336104, 16.22, 29656, 325857, 17.31, 31835, 357988, 17.34, 31431, 308171, 17.95, 31835, 357988, 17.98, 31835, 357988, 18.01
h_094, 68946, 335845, 0.00, 66705, 332553, 0.06, 12115, 44357, 0.18, 12115, 44357, 1.51, 12115, 44357, 1.79, 66705, 332553, 1.94, 12115, 44357, 19.42, 66701, 332526, 178.72, 66705, 332553, 278.87, 66705, 332553, 278.92, 61272, 246036, 359.26, 66705, 332553, 359.32, 66705, 332553, 359.37
h_095, 32759, 409363, 0.00, 32465, 407264, 0.03, 31815, 361814, 0.30, 31064, 345459, 2.36, 31064, 345467, 3.73, 31454, 388402, 4.40, 31828, 394912, 4.77, 31824, 394729, 5.15, 31082, 381783, 6.11, 32465, 407264, 6.14, 32403, 379595, 6.34, 32465, 407264, 6.37, 32465, 407264, 6.42
h_096, 34546, 421534, 0.00, 2559, 27350, 0.11, 0, 0, 0.12, 0, 0, 0.12, 0, 0, 0.13, 68, 474, 0.15, 675, 5736, 0.25, 2386, 24867, 27.84, 2541, 27081, 216.74, 2559, 27350, 216.74, 31, 71, 252.78, 2559, 27350, 252.78, 2559, 27350, 252.78
h_097, 16381, 458925, 0.00, 16051, 455835, 0.02, 16031, 454823, 0.33, 16026, 454615, 5.39, 16026, 454675, 6.22, 16033, 455392, 6.39, 16042, 455606, 6.54, 16043, 455627, 6.65, 16034, 455405, 7.17, 16051, 455835, 7.20, 16049, 455093, 8.40, 16051, 455835, 8.43, 16051, 455835, 8.46
h_098, 32766, 503494, 0.00, 32475, 501156, 0.04, 32294, 470278, 0.89, 32106, 461601, 16.01, 32154, 466546, 20.37, 32282, 497240, 20.67, 32299, 497260, 21.07, 32306, 497660, 21.46, 32213, 496111, 23.36, 32475, 501156, 23.40, 32435, 478766, 25.45, 32475, 501156, 25.48, 32475, 501156, 25.52
h_099, 97898, 447979, 0.00, 89898, 435171, 0.08, 23963, 88122, 0.26, 23963, 88122, 3.55, 23963, 88122, 3.97, 89898, 435171, 4.17, 23963, 88122, 44.72, 89898, 435171, 144.89, 89898, 435171, 245.17, 89898, 435171, 245.29, 80353, 315713, 363.26, 89898, 435171, 363.38, 89898, 435171, 363.50
h_100, 75879, 508837, 0.00, 3882, 41339, 0.17, 690, 5803, 0.25, 535, 3729, 128.77, 537, 3950, 128.84, 1195, 13296, 128.90, 2179, 19820, 129.07, 3559, 38140, 160.93, 1764, 20913, 293.94, 3882, 41339, 293.94, 3663, 37328, 487.91, 3882, 41339, 487.92, 3882, 41339, 487.92
h_101, 65531, 618237, 0.00, 64757, 613941, 0.06, 59136, 508459, 0.83, 46916, 316924, 7.68, 46917, 316948, 14.37, 50015, 391428, 17.93, 57956, 502538, 19.09, 57976, 502568, 20.03, 47004, 358034, 22.40, 64757, 613941, 22.45, 64550, 578302, 22.82, 64757, 613941, 22.87, 64757, 613941, 22.93
h_102, 265009, 418956, 0.00, 3, 6, 0.35, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36
h_103, 157222, 544621, 0.00, 0, 0, 0.37, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38, 0, 0, 0.38
h_104, 65499, 640429, 0.00, 64203, 632581, 0.06, 61310, 547514, 0.90, 58551, 497289, 6.31, 58551, 497291, 9.92, 59876, 567142, 11.75, 62070, 599799, 12.60, 62052, 599516, 13.38, 58598, 550281, 16.60, 64203, 632581, 16.69, 63952, 594268, 17.10, 64203, 632581, 17.20, 64203, 632581, 17.29
h_105, 65536, 652583, 0.00, 65181, 650588, 0.06, 61067, 579859, 0.58, 44909, 306105, 5.65, 44909, 306105, 9.97, 45943, 339843, 12.77, 61473, 580513, 13.67, 61476, 580471, 15.05, 44918, 328861, 17.55, 65181, 650588, 17.61, 65148, 638271, 17.85, 65181, 650588, 17.91, 65181, 650588, 17.97
h_106, 65530, 654158, 0.00, 65171, 652179, 0.06, 60032, 572310, 0.66, 43613, 295229, 6.34, 43613, 295229, 11.41, 44794, 329865, 14.83, 61533, 583696, 16.29, 61480, 583255, 17.22, 43635, 317545, 19.36, 65171, 652179, 19.47, 65132, 639792, 19.78, 65171, 652179, 19.84, 65171, 652179, 19.90
h_107, 32763, 699385, 0.00, 32333, 695314, 0.04, 32276, 690365, 0.75, 32259, 689482, 10.69, 32266, 689937, 12.92, 32280, 693877, 13.12, 32304, 694624, 13.37, 32305, 694613, 13.70, 32274, 693757, 15.13, 32333, 695314, 15.19, 32328, 692079, 18.58, 32333, 695314, 18.62, 32333, 695314, 18.66
h_108, 65536, 688044, 0.00, 35017, 207388, 0.65, 35017, 207388, 1.10, 35017, 207388, 1.91, 35017, 207388, 2.52, 35017, 207388, 3.19, 35003, 207328, 3.71, 35017, 207388, 4.14, 35017, 207388, 4.63, 35017, 207388, 5.05, 35017, 207388, 5.50, 35017, 207388, 6.08, 35017, 207388, 6.72
h_109, 8192, 839576, 0.00, 8192, 839576, 0.02, 8192, 839248, 0.31, 8192, 839200, 59.71, 8192, 839248, 60.31, 8192, 839576, 60.39, 8192, 839576, 60.53, 8192, 839576, 60.73, 8192, 839576, 62.03, 8192, 839576, 62.07, 8192, 839271, 71.50, 8192, 839576, 71.53, 8192, 839576, 71.55
h_110, 32768, 826394, 0.00, 32680, 825409, 0.04, 32667, 819212, 0.72, 32650, 818155, 40.40, 32660, 818945, 43.18, 32665, 824898, 43.53, 32668, 825016, 43.81, 32667, 824974, 44.09, 32661, 824774, 45.47, 32680, 825409, 45.54, 32678, 821220, 53.57, 32680, 825409, 53.64, 32680, 825409, 53.70
h_111, 77360, 828161, 0.00, 925, 2389, 0.12, 26, 54, 0.12, 26, 54, 0.12, 26, 54, 0.12, 26, 54, 0.12, 925, 2389, 0.12, 925, 2389, 0.12, 26, 54, 0.12, 925, 2389, 0.12, 925, 2384, 0.12, 925, 2389, 0.12, 925, 2389, 0.12
h_112, 8192, 944523, 0.00, 8192, 944523, 0.02, 8192, 940889, 0.62, 8191, 940554, 220.77, 8191, 940694, 221.87, 8191, 944326, 222.01, 8191, 944326, 222.31, 8191, 944326, 222.62, 8191, 944326, 224.66, 8192, 944523, 224.69, 8192, 942214, 316.09, 8192, 944523, 316.12, 8192, 944523, 316.14
h_113, 192409, 854377, 0.00, 3, 6, 0.72, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73, 0, 0, 0.73
h_114, 187341, 865700, 0.00, 173693, 844287, 0.22, 43852, 160915, 0.77, 43852, 160915, 7.68, 43852, 160915, 8.68, 173693, 844287, 9.18, 43852, 160915, 202.22, 173693, 844287, 302.52, 173693, 844287, 403.10, 173693, 844287, 403.30, 173116, 837035, 610.87, 173693, 844287, 611.06, 173693, 844287, 611.22
h_115, 262111, 1234877, 0.00, 131231, 576758, 0.28, 7838, 24254, 0.87, 5972, 13480, 2.14, 5991, 13557, 3.43, 7856, 23934, 4.62, 60499, 214354, 7.39, 60578, 215534, 10.64, 6044, 17141, 15.32, 131231, 576758, 15.41, 103242, 345372, 17.39, 131231, 576758, 17.48, 131231, 576758, 17.58
h_116, 299580, 1363755, 0.00, 274030, 1322966, 0.53, 75285, 275881, 1.69, 75285, 275881, 14.93, 75285, 275881, 16.20, 274030, 1322966, 16.98, 75285, 275881, 602.76, 274030, 1322966, 703.40, 274028, 1322959, 854.62, 274030, 1322966, 854.90, 273403, 1315400, 1066.60, 274030, 1322966, 1066.96, 274030, 1322966, 1067.26
h_117, 325729, 1469679, 0.00, 53155, 780225, 0.74, 33362, 583613, 1.39, 32742, 572102, 323.14, 32843, 578636, 325.44, 35067, 627381, 336.12, 42554, 673203, 376.49, 49899, 744425, 584.93, 46143, 712301, 788.00, 53155, 780225, 788.06, 50157, 710334, 990.70, 53155, 780225, 990.75, 53155, 780225, 990.79
h_118, 81306, 1768135, 0.00, 51620, 1242460, 0.20, 11505, 167566, 3.16, 6821, 69333, 804.76, 7016, 75566, 817.99, 20303, 325348, 833.55, 21451, 335150, 917.41, 46685, 1096340, 921.21, 26411, 471711, 938.93, 51620, 1242460, 939.01, 40325, 765016, 984.53, 51620, 1242460, 984.60, 51620, 1242460, 984.68
h_119, 342573, 1619304, 0.00, 323730, 1590029, 0.41, 71796, 262729, 1.53, 71796, 262729, 15.82, 71796, 262729, 17.37, 323730, 1590029, 18.34, 71796, 262729, 927.27, 323730, 1590029, 1028.03, 323730, 1590029, 1129.35, 323730, 1590029, 1129.83, 323079, 1581222, 1341.39, 323730, 1590029, 1341.93, 323730, 1590029, 1342.56
h_120, 32768, 2049515, 0.00, 32174, 2039595, 0.12, 32165, 2037874, 2.12, 32165, 2037824, 13.51, 32165, 2037874, 16.45, 32166, 2038991, 16.89, 32172, 2039486, 17.35, 32172, 2039486, 17.80, 32166, 2038991, 22.46, 32174, 2039595, 22.54, 32174, 2038364, 25.56, 32174, 2039595, 25.64, 32174, 2039595, 25.72
h_121, 16384, 2076651, 0.00, 16384, 2076651, 0.06, 16384, 2074086, 1.80, 16384, 2073945, 17.29, 16384, 2074086, 20.10, 16384, 2076651, 20.38, 16384, 2076651, 20.81, 16384, 2076651, 21.38, 16384, 2076651, 24.68, 16384, 2076651, 24.78, 16384, 2074825, 30.25, 16384, 2076651, 30.31, 16384, 2076651, 30.38
h_122, 2048, 2097152, 0.00, 2048, 2097152, 0.05, 2048, 2097152, 4.06, 2048, 2097152, 142.27, 2048, 2097152, 153.07, 2048, 2097152, 153.26, 2048, 2097152, 154.10, 2048, 2097152, 154.86, 2048, 2097152, 180.94, 2048, 2097152, 181.01, 2048, 2097152, 182.81, 2048, 2097152, 182.88, 2048, 2097152, 182.96
h_123, 4096, 2097152, 0.00, 4096, 2097152, 0.04, 4096, 2097152, 3.57, 4096, 2097152, 123.27, 4096, 2097152, 130.93, 4096, 2097152, 131.03, 4096, 2097152, 131.15, 4096, 2097152, 131.28, 4096, 2097152, 141.72, 4096, 2097152, 141.76, 4096, 2097152, 143.78, 4096, 2097152, 143.85, 4096, 2097152, 143.91
h_124, 8192, 2097152, 0.00, 8192, 2097152, 0.05, 8192, 2097152, 2.57, 8192, 2097152, 17.77, 8192, 2097152, 22.54, 8192, 2097152, 22.68, 8192, 2097152, 22.86, 8192, 2097152, 23.05, 8192, 2097152, 28.85, 8192, 2097152, 28.90, 8192, 2097152, 31.07, 8192, 2097152, 31.12, 8192, 2097152, 31.18
h_125, 16384, 2097152, 0.00, 16384, 2097152, 0.08, 16384, 2097152, 2.48, 16384, 2097152, 19.30, 16384, 2097152, 22.16, 16384, 2097152, 22.29, 16384, 2097152, 22.47, 16384, 2097152, 22.66, 16384, 2097152, 30.37, 16384, 2097152, 30.50, 16384, 2097152, 35.53, 16384, 2097152, 35.67, 16384, 2097152, 35.80
h_126, 65536, 2048311, 0.00, 65513, 2047962, 0.11, 65502, 2025125, 2.36, 65495, 2023390, 47.35, 65495, 2024784, 53.51, 65497, 2047367, 54.48, 65501, 2047486, 55.01, 65503, 2047630, 55.53, 65499, 2047509, 58.26, 65513, 2047962, 58.37, 65511, 2033878, 72.15, 65513, 2047962, 72.26, 65513, 2047962, 72.36
h_127, 32768, 2128971, 0.00, 32764, 2128921, 0.07, 32762, 2127714, 1.55, 32762, 2127644, 52.39, 32762, 2127714, 54.27, 32762, 2128795, 54.62, 32762, 2128795, 55.13, 32762, 2128795, 55.64, 32762, 2128795, 59.68, 32764, 2128921, 59.76, 32764, 2128150, 68.97, 32764, 2128921, 69.05, 32764, 2128921, 69.12
h_128, 32768, 2130600, 0.00, 32764, 2130565, 0.07, 32764, 2129479, 1.47, 32764, 2129414, 13.37, 32764, 2129479, 15.87, 32764, 2130565, 16.18, 32764, 2130565, 16.46, 32764, 2130565, 16.75, 32764, 2130565, 19.02, 32764, 2130565, 19.14, 32764, 2129772, 23.36, 32764, 2130565, 23.48, 32764, 2130565, 23.60
h_129, 32768, 2148521, 0.00, 32768, 2148521, 0.11, 32768, 2148521, 2.00, 32768, 2148521, 38.90, 32768, 2148521, 42.09, 32768, 2148521, 42.35, 32768, 2148521, 42.71, 32768, 2148521, 43.07, 32768, 2148521, 65.20, 32768, 2148521, 65.31, 32768, 2148521, 77.00, 32768, 2148521, 77.17, 32768, 2148521, 77.34
h_130, 16384, 2192284, 0.00, 16384, 2192284, 0.06, 16384, 2172703, 2.35, 16384, 2172032, 52.62, 16384, 2172693, 58.23, 16384, 2192284, 58.48, 16384, 2192284, 59.29, 16384, 2192284, 60.08, 16384, 2192284, 63.46, 16384, 2192284, 63.56, 16384, 2180009, 92.20, 16384, 2192284, 92.30, 16384, 2192284, 92.39
h_131, 16384, 2194576, 0.00, 16384, 2194576, 0.06, 16384, 2174477, 1.97, 16384, 2173797, 47.13, 16384, 2174471, 51.75, 16384, 2194576, 52.09, 16384, 2194576, 52.70, 16384, 2194576, 53.48, 16384, 2194576, 56.83, 16384, 2194576, 56.89, 16384, 2182138, 82.97, 16384, 2194576, 83.07, 16384, 2194576, 83.18
h_132, 65536, 2184865, 0.00, 65535, 2184855, 0.10, 65528, 2146479, 1.80, 65518, 2143629, 32.46, 65520, 2146126, 40.04, 65522, 2184299, 41.51, 65521, 2184293, 42.69, 65521, 2184293, 43.71, 65519, 2184202, 46.75, 65535, 2184855, 46.85, 65533, 2160682, 56.64, 65535, 2184855, 56.74, 65535, 2184855, 56.85
h_133, 131065, 2130456, 0.00, 130077, 2122014, 0.18, 129762, 2045613, 4.08, 129488, 2030078, 82.76, 129534, 2039514, 103.08, 129729, 2114609, 104.70, 129801, 2116149, 106.78, 129810, 2116397, 108.13, 129664, 2113056, 112.33, 130077, 2122014, 112.57, 130029, 2069802, 126.73, 130077, 2122014, 126.95, 130077, 2122014, 127.21
h_134, 131065, 2131741, 0.00, 129996, 2122528, 0.16, 129570, 2044096, 4.50, 129256, 2027754, 95.95, 129305, 2037346, 121.29, 129555, 2113009, 124.61, 129656, 2115384, 127.37, 129678, 2115787, 130.28, 129463, 2111142, 137.81, 129996, 2122528, 137.99, 129929, 2069783, 156.70, 129996, 2122528, 156.88, 129996, 2122528, 157.05
h_135, 32768, 2235835, 0.00, 32455, 2230585, 0.08, 32439, 2228690, 2.08, 32435, 2228247, 16.93, 32435, 2228281, 23.03, 32436, 2229306, 23.54, 32445, 2230049, 24.28, 32445, 2230049, 25.02, 32436, 2229306, 31.37, 32455, 2230585, 31.45, 32455, 2229444, 35.26, 32455, 2230585, 35.35, 32455, 2230585, 35.44
h_136, 32768, 2240608, 0.00, 32457, 2234920, 0.09, 32451, 2233599, 1.90, 32450, 2233409, 16.67, 32450, 2233460, 22.55, 32452, 2234567, 23.04, 32452, 2234567, 23.58, 32452, 2234567, 24.11, 32452, 2234567, 29.11, 32457, 2234920, 29.23, 32457, 2233748, 32.76, 32457, 2234920, 32.84, 32457, 2234920, 32.93
h_137, 32768, 2241646, 0.00, 32415, 2236524, 0.09, 32406, 2234885, 1.25, 32405, 2234702, 15.36, 32405, 2234751, 19.95, 32405, 2235882, 20.73, 32409, 2236200, 21.69, 32409, 2236200, 22.43, 32405, 2235882, 27.33, 32415, 2236524, 27.41, 32415, 2235306, 30.80, 32415, 2236524, 30.89, 32415, 2236524, 30.98
h_138, 32768, 2270902, 0.00, 32767, 2270888, 0.08, 32767, 2268068, 1.26, 32767, 2267940, 70.37, 32767, 2268068, 72.80, 32767, 2270888, 73.03, 32767, 2270888, 73.36, 32767, 2270888, 73.71, 32767, 2270888, 76.29, 32767, 2270888, 76.42, 32767, 2269070, 95.20, 32767, 2270888, 95.33, 32767, 2270888, 95.47
h_139, 16384, 2293868, 0.00, 16012, 2222774, 0.81, 16012, 2222774, 1.58, 16012, 2222774, 6.73, 16012, 2222774, 8.23, 16012, 2222774, 9.07, 16012, 2222774, 9.79, 16012, 2222774, 10.35, 16012, 2222774, 13.53, 16012, 2222774, 14.28, 16012, 2222774, 14.95, 16012, 2222774, 15.42, 16012, 2222774, 15.89
h_140, 131068, 2199584, 0.00, 128579, 2121072, 0.16, 90966, 989004, 5.59, 39201, 184347, 37.80, 39318, 185511, 70.11, 54080, 358010, 87.69, 71171, 507659, 160.32, 116349, 1752702, 164.11, 40851, 244142, 168.36, 128579, 2121072, 168.50, 127522, 1828180, 170.40, 128579, 2121072, 170.55, 128579, 2121072, 170.69
h_141, 65536, 2321780, 0.00, 65533, 2321715, 0.11, 65528, 2256565, 2.66, 65492, 2249616, 44.39, 65496, 2254555, 56.13, 65509, 2320488, 57.08, 65511, 2320396, 57.93, 65514, 2320533, 59.42, 65505, 2320152, 64.70, 65533, 2321715, 64.88, 65531, 2279087, 72.77, 65533, 2321715, 72.89, 65533, 2321715, 73.07
h_142, 131069, 2294338, 0.00, 130569, 2289798, 0.17, 130333, 2195393, 4.25, 130081, 2177664, 82.22, 130113, 2188868, 110.67, 130304, 2283553, 113.12, 130290, 2283213, 115.65, 130292, 2283622, 117.27, 130219, 2281735, 124.31, 130569, 2289798, 124.57, 130527, 2224976, 140.13, 130569, 2289798, 140.30, 130569, 2289798, 140.47
h_143, 32768, 2412833, 0.00, 32768, 2412833, 0.08, 32768, 2404317, 1.83, 32767, 2403970, 189.18, 32767, 2404218, 193.20, 32768, 2412833, 193.46, 32768, 2412833, 193.83, 32768, 2412833, 194.25, 32768, 2412833, 196.94, 32768, 2412833, 197.02, 32768, 2407725, 246.55, 32768, 2412833, 246.65, 32768, 2412833, 246.75
